stm,pos,size,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loopR.thisRepN,loopR.thisTrialN,loopR.thisN,loopR.thisIndex,loopL.thisRepN,loopL.thisTrialN,loopL.thisN,loopL.thisIndex,Hello.started,Hello.stopped,key_r.started,key_r.stopped,key_gr.started,key_gr.stopped,key_esc_r.keys,key_esc_r.rt,key_esc_r.started,key_esc_r.stopped,fix_right.started,fix_right.stopped,face_r.started,face_r.stopped,key_sel_r.keys,key_sel_r.rt,key_sel_r.started,key_sel_r.stopped,key_l.started,key_l.stopped,key_gl.started,key_gl.stopped,key_esc_l.keys,key_esc_l.rt,key_esc_l.started,key_esc_l.stopped,fix_left.started,fix_left.stopped,face_l.started,face_l.stopped,key_sel_l.keys,key_sel_l.rt,key_sel_l.started,key_sel_l.stopped,bye.started,bye.stopped,sbj,hndns,eye,age,edu,sex,date,expName,psychopyVersion,frameRate,
80.bmp,"(0, 0)","(2.18, 2.18)",0,0,0,0,0,34,34,104,,,,,,,,,,,,,,,311.8862129000481,None,312.3859283999773,312.43548490002286,o,1.1513189999386668,312.3859283999773,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
70.bmp,"(-5.25, -3.05)","(5.24, 5.24)",0,0,0,0,0,35,35,101,,,,,,,,,,,,,,,313.56811039999593,None,314.0676933999639,314.1175165999448,p,1.3014372000470757,314.0676933999639,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
10.bmp,"(3.49, 0)","(3.49, 3.49)",0,0,0,0,0,36,36,14,,,,,,,,,,,,,,,315.3995249000145,None,315.89940500003286,315.9496249000076,p,1.0766524999635294,315.89940500003286,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
40.bmp,"(3.49, 0)","(3.49, 3.49)",0,0,0,0,0,37,37,53,,,,,,,,,,,,,,,316.99857189995237,None,317.4982059999602,317.5481232999591,p,2.034606699948199,317.4982059999602,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(0, 6.11)","(5.24, 5.24)",0,0,0,0,0,38,38,112,,,,,,,,,,,,,,,319.5631424000021,None,320.06261240004096,320.1125362999737,p,1.9933498000027612,320.06261240004096,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
30.bmp,"(0, -6.11)","(5.24, 5.24)",0,0,0,0,0,39,39,50,,,,,,,,,,,,,,,322.0772514999844,None,322.5769469999941,322.62682110001333,p,2.4409014999400824,322.5769469999941,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
40.bmp,"(5.25, -3.05)","(5.24, 5.24)",0,0,0,0,0,40,40,64,,,,,,,,,,,,,,,325.0413760000374,None,325.5410637999885,325.59085989999585,o,1.4712841999717057,325.5410637999885,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(1.74, 3)","(3.49, 3.49)",0,0,0,0,0,41,41,28,,,,,,,,,,,,,,,327.0396073999582,None,327.5392562999623,327.5891382000409,p,1.0463917000452057,327.5392562999623,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
10.bmp,"(0, -6.11)","(5.24, 5.24)",0,0,0,0,0,42,42,24,,,,,,,,,,,,,,,328.6052143999841,None,329.10468979994766,329.15446899994276,p,0.7788972000125796,329.10468979994766,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(3.49, 0)","(3.49, 3.49)",0,0,0,0,0,43,43,27,,,,,,,,,,,,,,,329.9041011999361,None,330.4036644999869,330.45343999995384,p,1.3569859999697655,330.4036644999869,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
10.bmp,"(-3.49, 0)","(3.49, 3.49)",0,0,0,0,0,44,44,17,,,,,,,,,,,,,,,331.78529200004414,None,332.28493520000484,332.3349932000274,p,1.2443515999475494,332.28493520000484,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
10.bmp,"(-5.25, 3.05)","(5.24, 5.24)",0,0,0,0,0,45,45,22,,,,,,,,,,,,,,,333.55063259997405,None,334.0503602999961,334.10025599994697,p,1.331238399958238,334.0503602999961,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(-1.74, -3)","(3.49, 3.49)",0,0,0,0,0,46,46,70,,,,,,,,,,,,,,,335.4096557999728,None,335.91525610000826,335.9650965000037,p,1.5745286999735981,335.91525610000826,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(3.49, 0)","(3.49, 3.49)",0,0,0,0,0,47,47,1,,,,,,,,,,,,,,,337.5140100000426,None,338.01354549999814,338.06306469999254,p,1.5654630999779329,338.01354549999814,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(-5.25, -3.05)","(5.24, 5.24)",0,0,0,0,0,48,48,36,,,,,,,,,,,,,,,339.5955336999614,None,340.0951817999594,340.1450298000127,p,1.3039967000950128,340.0951817999594,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(0, 6.11)","(5.24, 5.24)",0,0,0,0,0,49,49,73,,,,,,,,,,,,,,,341.4269877000479,None,341.9269187999889,341.9767526999349,p,1.1127930999500677,341.9269187999889,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(0, 0)","(2.18, 2.18)",0,0,0,0,0,50,50,0,,,,,,,,,,,,,,,343.05889760004357,None,343.55865729996003,343.60845739999786,p,1.3060394000494853,343.55865729996003,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(0, -6.11)","(5.24, 5.24)",0,0,0,0,0,51,51,37,,,,,,,,,,,,,,,344.8908207999775,None,345.3902526999591,345.44009099993855,p,1.2224830000195652,345.3902526999591,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
10.bmp,"(1.74, 3)","(3.49, 3.49)",0,0,0,0,0,52,52,15,,,,,,,,,,,,,,,346.6392101999372,None,347.13872479996644,347.1884338000091,p,1.2975490000098944,347.13872479996644,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(0, 0)","(2.18, 2.18)",0,0,0,0,0,53,53,78,,,,,,,,,,,,,,,348.4539858000353,None,348.9538753000088,349.0038418000331,o,1.5209445001091808,348.9538753000088,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(0, 6.11)","(5.24, 5.24)",0,0,0,0,0,54,54,34,,,,,,,,,,,,,,,350.5025687000016,None,351.00200340000447,351.0518296000082,p,1.0653192999307066,351.00200340000447,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
40.bmp,"(0, 6.11)","(5.24, 5.24)",0,0,0,0,0,55,55,60,,,,,,,,,,,,,,,352.08438469993416,None,352.5839605999645,352.63381210004445,p,1.8523697999771684,352.5839605999645,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(1.74, -3)","(3.49, 3.49)",0,0,0,0,0,56,56,71,,,,,,,,,,,,,,,354.4657850000076,None,354.9653649999527,355.0151941999793,p,1.4532752999803051,354.9653649999527,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(-3.49, 0)","(3.49, 3.49)",0,0,0,0,0,57,57,82,,,,,,,,,,,,,,,356.44735110003967,None,356.94685069995467,356.9966747999424,p,1.066603200044483,356.94685069995467,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
70.bmp,"(0, 6.11)","(5.24, 5.24)",0,0,0,0,0,58,58,99,,,,,,,,,,,,,,,358.04567819996737,None,358.54589139996096,358.59519719996024,p,1.1882596999639645,358.54589139996096,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(1.74, -3)","(3.49, 3.49)",0,0,0,0,0,59,59,110,,,,,,,,,,,,,,,359.76142290001735,None,360.2609956000233,360.3105143000139,p,1.0698171999538317,360.2609956000233,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
40.bmp,"(-3.49, 0)","(3.49, 3.49)",0,0,0,0,0,60,60,56,,,,,,,,,,,,,,,361.3596737999469,None,361.8592307999497,361.90922419994604,p,0.8840182999847457,361.8592307999497,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(-5.25, 3.05)","(5.24, 5.24)",0,0,0,0,0,61,61,87,,,,,,,,,,,,,,,362.7751628999831,None,363.2746860999614,363.3245146999834,o,1.0378790999529883,363.2746860999614,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(-3.49, 0)","(3.49, 3.49)",0,0,0,0,0,62,62,30,,,,,,,,,,,,,,,364.3404468999943,None,364.84020219999366,364.8899804999819,p,0.9143378000007942,364.84020219999366,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(0, -6.11)","(5.24, 5.24)",0,0,0,0,0,63,63,115,,,,,,,,,,,,,,,365.77266449993476,None,366.2722453000024,366.3219721999485,p,4.953391499933787,366.2722453000024,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(5.25, 3.05)","(5.24, 5.24)",0,0,0,0,0,64,64,111,,,,,,,,,,,,,,,371.2513903999934,None,371.7506076999707,371.8007553999778,o,1.532283499953337,371.7506076999707,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
40.bmp,"(5.25, 3.05)","(5.24, 5.24)",0,0,0,0,0,65,65,59,,,,,,,,,,,,,,,373.29919119994156,None,373.79893819999415,373.8490802999586,p,1.6386140999384224,373.79893819999415,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(3.49, 0)","(3.49, 3.49)",0,0,0,0,0,66,66,66,,,,,,,,,,,,,,,375.4641204000218,None,375.9639290999621,376.01358319993597,p,0.8362042000517249,375.9639290999621,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(-1.74, 3)","(3.49, 3.49)",0,0,0,0,0,67,67,29,,,,,,,,,,,,,,,376.82975949998945,None,377.32908499997575,377.37904120003805,p,1.0293331999564543,377.32908499997575,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
40.bmp,"(-1.74, -3)","(3.49, 3.49)",0,0,0,0,0,68,68,57,,,,,,,,,,,,,,,378.3779450999573,None,378.8778687999584,378.9277041000314,p,3.3962773999664932,378.8778687999584,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(0, 0)","(2.18, 2.18)",0,0,0,0,0,69,69,26,,,,,,,,,,,,,,,382.29163280001376,None,382.7913763000397,382.8411492999876,o,0.8529652000870556,382.7913763000397,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(5.25, -3.05)","(5.24, 5.24)",0,0,0,0,0,70,70,38,,,,,,,,,,,,,,,383.67383029998746,None,384.17329219996464,384.2231098000193,p,1.0317044999683276,384.17329219996464,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
30.bmp,"(5.25, 3.05)","(5.24, 5.24)",0,0,0,0,0,71,71,46,,,,,,,,,,,,,,,385.222540399991,None,385.7220906999428,385.77213749999646,p,0.669880700064823,385.7220906999428,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(1.74, -3)","(3.49, 3.49)",0,0,0,0,0,72,72,32,,,,,,,,,,,,,,,386.42121850000694,None,386.92092069995124,386.97094150003977,p,0.7153289000270888,386.92092069995124,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
70.bmp,"(-5.25, 3.05)","(5.24, 5.24)",0,0,0,0,0,73,73,100,,,,,,,,,,,,,,,387.65363019995857,None,388.1529165999964,388.20270060002804,p,0.7517224000766873,388.1529165999964,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
30.bmp,"(-1.74, -3)","(3.49, 3.49)",0,0,0,0,0,74,74,44,,,,,,,,,,,,,,,388.9359325999394,None,389.43562330002896,389.4852419999661,p,1.7765505000716075,389.43562330002896,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(-1.74, -3)","(3.49, 3.49)",0,0,0,0,0,75,75,109,,,,,,,,,,,,,,,391.2337201000191,None,391.73347430001013,391.78334630001336,p,0.8661191000137478,391.73347430001013,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(3.49, 0)","(3.49, 3.49)",0,0,0,0,0,76,76,79,,,,,,,,,,,,,,,392.61573439999484,None,393.11523009999655,393.1650536999805,p,1.4034016999648884,393.11523009999655,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(5.25, 3.05)","(5.24, 5.24)",0,0,0,0,0,77,77,85,,,,,,,,,,,,,,,394.54780079994816,None,395.04746220004745,395.0972876000451,p,1.0178387999767438,395.04746220004745,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(5.25, -3.05)","(5.24, 5.24)",0,0,0,0,0,78,78,116,,,,,,,,,,,,,,,396.096468099975,None,396.59624660003465,396.6459626000142,p,0.7431938000954688,396.59624660003465,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
30.bmp,"(-5.25, 3.05)","(5.24, 5.24)",0,0,0,0,0,79,79,48,,,,,,,,,,,,,,,397.3619344000472,None,397.86132100003306,397.9109477000311,p,0.8701792999636382,397.86132100003306,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
10.bmp,"(-1.74, 3)","(3.49, 3.49)",0,0,0,0,0,80,80,16,,,,,,,,,,,,,,,398.7603463999694,None,399.2601274999324,399.30992170004174,p,1.049310400034301,399.2601274999324,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
30.bmp,"(-5.25, -3.05)","(5.24, 5.24)",0,0,0,0,0,81,81,49,,,,,,,,,,,,,,,400.3257813999662,None,400.8254427999491,400.8752997999545,p,0.8626021000090986,400.8254427999491,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
30.bmp,"(5.25, -3.05)","(5.24, 5.24)",0,0,0,0,0,82,82,51,,,,,,,,,,,,,,,401.7080746999709,None,402.2077436000109,402.2573483999586,p,0.8217026999918744,402.2077436000109,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
40.bmp,"(-1.74, 3)","(3.49, 3.49)",0,0,0,0,0,83,83,55,,,,,,,,,,,,,,,403.05689869995695,None,403.55641259998083,403.6062855999917,p,0.6212013999465853,403.55641259998083,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
40.bmp,"(-5.25, 3.05)","(5.24, 5.24)",0,0,0,0,0,84,84,61,,,,,,,,,,,,,,,404.2056309999898,None,404.70535770000424,404.75515370001085,p,0.7915841999929398,404.70535770000424,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(-1.74, 3)","(3.49, 3.49)",0,0,0,0,0,85,85,68,,,,,,,,,,,,,,,405.5214644999942,None,406.020923199947,406.0707812999608,o,1.7163602999644354,406.020923199947,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(5.25, 3.05)","(5.24, 5.24)",0,0,0,0,0,86,86,7,,,,,,,,,,,,,,,407.7693274000194,None,408.26867779996246,408.3185086000012,p,0.8103979000588879,408.26867779996246,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(1.74, 3)","(3.49, 3.49)",0,0,0,0,0,87,87,106,,,,,,,,,,,,,,,409.10158230003435,None,409.6008634000318,409.6513608000241,p,0.8424500999972224,409.6008634000318,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
70.bmp,"(3.49, 0)","(3.49, 3.49)",0,0,0,0,0,88,88,92,,,,,,,,,,,,,,,410.46667700004764,None,410.96644540003035,411.01622510002926,p,0.8796978999162093,410.96644540003035,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(5.25, -3.05)","(5.24, 5.24)",0,0,0,0,0,89,89,12,,,,,,,,,,,,,,,411.86594879999757,None,412.36556179996114,412.4154456999386,p,0.8090923000127077,412.36556179996114,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(-1.74, -3)","(3.49, 3.49)",0,0,0,0,0,90,90,83,,,,,,,,,,,,,,,413.19787170004565,None,413.697457900038,413.7474205000326,p,0.6448972000507638,413.697457900038,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(-3.49, 0)","(3.49, 3.49)",0,0,0,0,0,91,91,4,,,,,,,,,,,,,,,414.36375919997226,None,414.86350570002105,414.913035399979,p,0.9137648000614718,414.86350570002105,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(0, -6.11)","(5.24, 5.24)",0,0,0,0,0,92,92,89,,,,,,,,,,,,,,,415.7957740999991,None,416.2954862000188,416.3450530000264,p,0.6463126000016928,416.2954862000188,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(-1.74, 3)","(3.49, 3.49)",0,0,0,0,0,93,93,81,,,,,,,,,,,,,,,416.9615046000108,None,417.4608943000203,417.5107071000384,p,0.7619759999215603,417.4608943000203,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(-3.49, 0)","(3.49, 3.49)",0,0,0,0,0,94,94,69,,,,,,,,,,,,,,,418.2432017000392,None,418.74333970004227,418.7929751999909,p,0.829934100038372,418.74333970004227,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(-1.74, 3)","(3.49, 3.49)",0,0,0,0,0,95,95,107,,,,,,,,,,,,,,,419.59232659998816,None,420.09215949999634,420.1417400999926,p,1.0286986000137404,420.09215949999634,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(-1.74, -3)","(3.49, 3.49)",0,0,0,0,0,96,96,5,,,,,,,,,,,,,,,421.1413163000252,None,421.64080930000637,421.69045989995357,p,0.7419257999863476,421.64080930000637,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
40.bmp,"(1.74, 3)","(3.49, 3.49)",0,0,0,0,0,97,97,54,,,,,,,,,,,,,,,422.40658129996154,None,422.9061710999813,422.9560165000148,p,1.084026399999857,422.9061710999813,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
10.bmp,"(0, 0)","(2.18, 2.18)",0,0,0,0,0,98,98,13,,,,,,,,,,,,,,,424.0221673999913,None,424.5216336000012,424.57158660003915,o,1.364667300018482,424.5216336000012,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
30.bmp,"(1.74, 3)","(3.49, 3.49)",0,0,0,0,0,99,99,41,,,,,,,,,,,,,,,425.9038692000322,None,426.40343780000694,426.4530655000126,p,0.8956982000963762,426.40343780000694,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(3.49, 0)","(3.49, 3.49)",0,0,0,0,0,100,100,105,,,,,,,,,,,,,,,427.31900110002607,None,427.8187976999907,427.8684210999636,o,1.152488199993968,427.8187976999907,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(5.25, -3.05)","(5.24, 5.24)",0,0,0,0,0,101,101,77,,,,,,,,,,,,,,,429.0008095999947,None,429.50046739995014,429.5503150000004,p,1.0224509000545368,429.50046739995014,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(1.74, -3)","(3.49, 3.49)",0,0,0,0,0,102,102,84,,,,,,,,,,,,,,,430.54966389993206,None,431.0490170000121,431.0991146999877,o,0.9116818000329658,431.0490170000121,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
70.bmp,"(1.74, 3)","(3.49, 3.49)",0,0,0,0,0,103,103,93,,,,,,,,,,,,,,,431.9816515999846,None,432.481388199958,432.5310920999618,o,1.236900300020352,432.481388199958,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(-5.25, 3.05)","(5.24, 5.24)",0,0,0,0,0,104,104,113,,,,,,,,,,,,,,,433.74651510000695,None,434.2463160000043,434.29618820000906,o,1.0570546999806538,434.2463160000043,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(-5.25, -3.05)","(5.24, 5.24)",0,0,0,0,0,105,105,10,,,,,,,,,,,,,,,435.32845399994403,None,435.8285013999557,435.87805539998226,p,1.4621370999375358,435.8285013999557,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(1.74, 3)","(3.49, 3.49)",0,0,0,0,0,106,106,2,,,,,,,,,,,,,,,437.3101771000074,None,437.8102203999879,437.8598032000009,p,1.1403042000019923,437.8102203999879,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(-1.74, 3)","(3.49, 3.49)",0,0,0,0,0,107,107,3,,,,,,,,,,,,,,,438.97532670001965,None,439.47527079994325,439.5253408999415,p,0.7993510999949649,439.47527079994325,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
