stm,pos,size,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loopR.thisRepN,loopR.thisTrialN,loopR.thisN,loopR.thisIndex,loopL.thisRepN,loopL.thisTrialN,loopL.thisN,loopL.thisIndex,Hello.started,Hello.stopped,key_r.started,key_r.stopped,key_gr.started,key_gr.stopped,key_esc_r.keys,key_esc_r.rt,key_esc_r.started,key_esc_r.stopped,fix_right.started,fix_right.stopped,face_r.started,face_r.stopped,key_sel_r.keys,key_sel_r.rt,key_sel_r.started,key_sel_r.stopped,key_l.started,key_l.stopped,key_gl.started,key_gl.stopped,key_esc_l.keys,key_esc_l.rt,key_esc_l.started,key_esc_l.stopped,fix_left.started,fix_left.stopped,face_l.started,face_l.stopped,key_sel_l.keys,key_sel_l.rt,key_sel_l.started,key_sel_l.stopped,bye.started,bye.stopped,sbj,hndns,eye,age,edu,date,expName,psychopyVersion,frameRate,uhnd
20.bmp,"(1.74, -3)","(3.49, 3.49)",0,0,0,0,1,34,151,32,,,,,,,,,,,,,,,346.1340454,None,346.6336784,346.6835369,p,0.4652997,346.6336784,None,,,,,,,,,,,,,,,,,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,r
80.bmp,"(5.25, -3.05)","(5.24, 5.24)",0,0,0,0,1,35,152,116,,,,,,,,,,,,,,,347.1164737,None,347.6160575,347.6659557,p,0.4945339,347.6160575,None,,,,,,,,,,,,,,,,,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,r
0.bmp,"(1.74, -3)","(3.49, 3.49)",0,0,0,0,1,36,153,6,,,,,,,,,,,,,,,348.13209,None,348.63189,348.681736,p,1.2483664,348.63189,None,,,,,,,,,,,,,,,,,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,r
30.bmp,"(-5.25, 3.05)","(5.24, 5.24)",0,0,0,0,1,37,154,48,,,,,,,,,,,,,,,349.8973579,None,350.3971385,350.4469705,p,1.6596672,350.3971385,None,,,,,,,,,,,,,,,,,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,r
10.bmp,"(-5.25, -3.05)","(5.24, 5.24)",0,0,0,0,1,38,155,23,,,,,,,,,,,,,,,352.078634,None,352.5788083,352.6285613,p,0.3798567,352.5788083,None,,,,,,,,,,,,,,,,,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,r
50.bmp,"(-5.25, 3.05)","(5.24, 5.24)",0,0,0,0,1,39,156,74,,,,,,,,,,,,,,,352.978169,None,353.4779094,353.5277721,p,0.6682863,353.4779094,None,,,,,,,,,,,,,,,,,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,r
70.bmp,"(-5.25, 3.05)","(5.24, 5.24)",0,0,0,0,1,40,157,100,,,,,,,,,,,,,,,354.1769715,None,354.6766315,354.726433,p,1.6048335,354.6766315,None,,,,,,,,,,,,,,,,,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,r
60.bmp,"(5.25, 3.05)","(5.24, 5.24)",0,0,0,0,1,41,158,85,,,,,,,,,,,,,,,356.3085144,None,356.8081568,356.8579738,p,0.4648514,356.8081568,None,,,,,,,,,,,,,,,,,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,r
30.bmp,"(3.49, 0)","(3.49, 3.49)",0,0,0,0,1,42,159,40,,,,,,,,,,,,,,,357.2912758,None,357.7906968,357.8405799,p,0.6132597,357.7906968,None,,,,,,,,,,,,,,,,,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,r
30.bmp,"(0, -6.11)","(5.24, 5.24)",0,0,0,0,1,43,160,50,,,,,,,,,,,,,,,358.4234362,None,358.9232027,358.9729816,p,0.732356,358.9232027,None,,,,,,,,,,,,,,,,,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,r
50.bmp,"(-1.74, 3)","(3.49, 3.49)",0,0,0,0,1,44,161,68,,,,,,,,,,,,,,,359.6721995,None,360.1718261,360.2217435,p,0.6122357,360.1718261,None,,,,,,,,,,,,,,,,,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,r
30.bmp,"(-1.74, -3)","(3.49, 3.49)",0,0,0,0,1,45,162,44,,,,,,,,,,,,,,,360.8045246,None,361.3041629,361.3539658,p,0.4427575,361.3041629,None,,,,,,,,,,,,,,,,,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,r
30.bmp,"(-3.49, 0)","(3.49, 3.49)",0,0,0,0,1,46,163,43,,,,,,,,,,,,,,,361.7704349,None,362.2698831,362.3196858,p,0.3665443,362.2698831,None,,,,,,,,,,,,,,,,,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,r
20.bmp,"(0, -6.11)","(5.24, 5.24)",0,0,0,0,1,47,164,37,,,,,,,,,,,,,,,362.653402,None,363.1525614,363.2024389,p,0.4067265,363.1525614,None,,,,,,,,,,,,,,,,,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,r
70.bmp,"(-1.74, 3)","(3.49, 3.49)",0,0,0,0,1,48,165,94,,,,,,,,,,,,,,,363.5857853,None,364.0852972,364.1349465,p,0.8492268,364.0852972,None,,,,,,,,,,,,,,,,,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,r
40.bmp,"(-1.74, 3)","(3.49, 3.49)",0,0,0,0,1,49,166,55,,,,,,,,,,,,,,,364.9676885,None,365.4673921,365.5172923,p,1.4595478,365.4673921,None,,,,,,,,,,,,,,,,,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,r
20.bmp,"(-5.25, -3.05)","(5.24, 5.24)",0,0,0,0,1,50,167,36,,,,,,,,,,,,,,,366.9495181,None,367.448922,367.499067,p,0.8750627,367.448922,None,,,,,,,,,,,,,,,,,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,r
40.bmp,"(1.74, -3)","(3.49, 3.49)",0,0,0,0,1,51,168,58,,,,,,,,,,,,,,,368.3478486,None,368.8473519,368.8971676,p,0.8453881,368.8473519,None,,,,,,,,,,,,,,,,,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,r
20.bmp,"(3.49, 0)","(3.49, 3.49)",0,0,0,0,1,52,169,27,,,,,,,,,,,,,,,369.71358,None,370.2131759,370.263095,p,0.4403779,370.2131759,None,,,,,,,,,,,,,,,,,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,r
20.bmp,"(5.25, -3.05)","(5.24, 5.24)",0,0,0,0,1,53,170,38,,,,,,,,,,,,,,,370.6792227,None,371.1788974,371.2287545,p,0.8637091,371.1788974,None,,,,,,,,,,,,,,,,,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,r
80.bmp,"(-5.25, 3.05)","(5.24, 5.24)",0,0,0,0,1,54,171,113,,,,,,,,,,,,,,,372.0615136,None,372.5609275,372.6109026,o,1.3979423,372.5609275,None,,,,,,,,,,,,,,,,,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,r
80.bmp,"(5.25, 3.05)","(5.24, 5.24)",0,0,0,0,1,55,172,111,,,,,,,,,,,,,,,373.9765199,None,374.4761366,374.5259284,o,1.3611463,374.4761366,None,,,,,,,,,,,,,,,,,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,r
80.bmp,"(-3.49, 0)","(3.49, 3.49)",0,0,0,0,1,56,173,108,,,,,,,,,,,,,,,375.8581534,None,376.3578241,376.4076558,p,0.5305382,376.3578241,None,,,,,,,,,,,,,,,,,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,r
0.bmp,"(0, 6.11)","(5.24, 5.24)",0,0,0,0,1,57,174,8,,,,,,,,,,,,,,,376.907141,None,377.4070052,377.4567313,p,0.795227,377.4070052,None,,,,,,,,,,,,,,,,,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,r
70.bmp,"(5.25, 3.05)","(5.24, 5.24)",0,0,0,0,1,58,175,98,,,,,,,,,,,,,,,378.22284,None,378.7223873,378.7722111,p,0.8062311,378.7223873,None,,,,,,,,,,,,,,,,,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,r
70.bmp,"(3.49, 0)","(3.49, 3.49)",0,0,0,0,1,59,176,92,,,,,,,,,,,,,,,379.5549367,None,380.0544613,380.104336,p,0.5727987,380.0544613,None,,,,,,,,,,,,,,,,,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,r
40.bmp,"(5.25, -3.05)","(5.24, 5.24)",0,0,0,0,1,60,177,64,,,,,,,,,,,,,,,380.6537365,None,381.1536174,381.2033993,p,0.6348808,381.1536174,None,,,,,,,,,,,,,,,,,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,r
50.bmp,"(0, 0)","(2.18, 2.18)",0,0,0,0,1,61,178,65,,,,,,,,,,,,,,,381.8196336,None,382.3190473,382.3688466,p,0.6155299,382.3190473,None,,,,,,,,,,,,,,,,,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,r
0.bmp,"(-1.74, -3)","(3.49, 3.49)",0,0,0,0,1,62,179,5,,,,,,,,,,,,,,,382.9522492,None,383.4519922,383.5018664,p,0.3486394,383.4519922,None,,,,,,,,,,,,,,,,,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,r
